plume_id,plume_latitude,plume_longitude,datetime,ipcc_sector,gas,emission_cmf_type,plume_bounds,instrument,mission_phase,published_at,modified,emission_version,processing_software,gsd,sensitivity_mode,off_nadir,emission_auto,emission_uncertainty_auto,wind_speed_avg_auto,wind_speed_std_auto,wind_direction_avg_auto,wind_direction_std_auto,wind_source_auto,platform,provider,plume_tif,plume_png,con_tif,rgb_tif,rgb_png
GAO20240513t164003p0000-A,32.10813237,-104.085051,2024-05-13T16:40:03+00,Oil & Gas (1B2),CH4,mf,"[-104.08881194384104, 32.10471502387593, -104.08280896249275, 32.109844874298965]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:36:10.617738+00:00,v1,,,,,37.68710767,10.56542675,2.265299479,0.432531084,17.68173124,4.62439997,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-A/GAO20240513t164003p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-A/GAO20240513t164003p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-A/GAO20240513t164003p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-A/GAO20240513t164003p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t164003p0000-B,32.15253538,-104.0688934,2024-05-13T16:40:03+00,Oil & Gas (1B2),CH4,mf,"[-104.07198424710293, 32.149472941069995, -104.06592550650657, 32.15455751184888]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:26.220946+00:00,v1,,,,,181.020449,38.6910845,2.381510417,0.288949572,9.227716346,3.05329135,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-B/GAO20240513t164003p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-B/GAO20240513t164003p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-B/GAO20240513t164003p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-B/GAO20240513t164003p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t164003p0000-C,32.19436475,-104.0925877,2024-05-13T16:40:03+00,Oil & Gas (1B2),CH4,mf,"[-104.09585024847615, 32.19163876547586, -104.08984158800787, 32.19676857512]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:26.345305+00:00,v1,,,,,265.3207316,84.97472241,2.400390625,0.242486584,12.29588871,5.730427448,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-C/GAO20240513t164003p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-C/GAO20240513t164003p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-C/GAO20240513t164003p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-C/GAO20240513t164003p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t164003p0000-D,32.23592243,-104.0920174,2024-05-13T16:40:03+00,Oil & Gas (1B2),CH4,mf,"[-104.09491204529671, 32.23281301255629, -104.0889008354204, 32.23789767969364]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:05:44.887886+00:00,v1,,,,,407.5801483,147.2742253,2.360677083,0.281242465,9.613182968,8.181817752,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-D/GAO20240513t164003p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-D/GAO20240513t164003p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-D/GAO20240513t164003p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-D/GAO20240513t164003p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t164003p0000-E,32.31747102,-104.0876693,2024-05-13T16:40:03+00,Oil & Gas (1B2),CH4,mf,"[-104.0907510875321, 32.31482858768931, -104.08468139640803, 32.31991308681438]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:26.468367+00:00,v1,,,,,118.922646,44.45622371,2.271484375,0.356051348,358.8261255,6.774396892,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-E/GAO20240513t164003p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-E/GAO20240513t164003p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-E/GAO20240513t164003p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t164003p0000-E/GAO20240513t164003p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t163124p0000-A,31.99353954,-104.0562981,2024-05-13T16:31:24+00,Oil & Gas (1B2),CH4,mf,"[-104.05824162631141, 31.9903279210471, -104.05224610177768, 31.99545780727547]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:25.728011+00:00,v1,,,,,,,2.193033854,0.569312951,15.77495333,5.106616455,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-A/GAO20240513t163124p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-A/GAO20240513t163124p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-A/GAO20240513t163124p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-A/GAO20240513t163124p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t163124p0000-B,32.04772293,-104.0607654,2024-05-13T16:31:24+00,Oil & Gas (1B2),CH4,mf,"[-104.06409152787703, 32.04485972801346, -104.0580396652307, 32.04994434700186]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:26.096600+00:00,v1,,,,,259.0143566,92.33088186,2.207682292,0.57244965,14.23052033,4.030273292,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-B/GAO20240513t163124p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-B/GAO20240513t163124p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-B/GAO20240513t163124p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-B/GAO20240513t163124p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t163124p0000-C,32.06246764,-104.0521537,2024-05-13T16:31:24+00,Oil & Gas (1B2),CH4,mf,"[-104.05713297494871, 32.05721514141307, -104.04938106899993, 32.06378478921256]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:25.850076+00:00,v1,,,,,115.0948509,43.78652837,2.207682292,0.57244965,14.23052033,4.030273292,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-C/GAO20240513t163124p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-C/GAO20240513t163124p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-C/GAO20240513t163124p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-C/GAO20240513t163124p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t163124p0000-D,32.14969629,-104.0484762,2024-05-13T16:31:24+00,Oil & Gas (1B2),CH4,mf,"[-104.0527375752172, 32.14441610248865, -104.04524393076767, 32.150805819775975]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:16:49.359060+00:00,v1,,,,,455.6660667,156.9069285,2.4140625,0.307656971,4.611126224,1.25297849,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-D/GAO20240513t163124p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-D/GAO20240513t163124p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-D/GAO20240513t163124p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-D/GAO20240513t163124p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t163124p0000-E,32.20186581,-104.0596997,2024-05-13T16:31:24+00,Oil & Gas (1B2),CH4,mf,"[-104.06395853502413, 32.19808230733722, -104.05789659770956, 32.203166846132]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:25.973977+00:00,v1,,,,,1054.558554,488.4725948,2.393880208,0.271357103,6.291973884,4.901514761,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-E/GAO20240513t163124p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-E/GAO20240513t163124p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-E/GAO20240513t163124p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-E/GAO20240513t163124p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t163124p0000-G,32.29062928,-104.0513541,2024-05-13T16:31:24+00,Oil & Gas (1B2),CH4,mf,"[-104.05475338230643, 32.28790725508889, -104.04873844988985, 32.29303697988394]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:35:29.618709+00:00,v1,,,,,173.6322798,58.58783364,2.321289063,0.340707901,357.8403153,5.326138185,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-G/GAO20240513t163124p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-G/GAO20240513t163124p0000-G_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-G/GAO20240513t163124p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-G/GAO20240513t163124p0000-G_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t163124p0000-H,32.28863347,-104.0482019,2024-05-13T16:31:24+00,Oil & Gas (1B2),CH4,mf,"[-104.05185335662279, 32.285946131501575, -104.04578547263998, 32.29107573230482]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:06:53.065786+00:00,v1,,,,,123.4140146,22.11794889,2.321289063,0.340707901,357.8403153,5.326138185,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-H/GAO20240513t163124p0000-H_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-H/GAO20240513t163124p0000-H_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-H/GAO20240513t163124p0000-H_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-H/GAO20240513t163124p0000-H_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t163124p0000-I,32.31083524,-104.066369,2024-05-13T16:31:24+00,Oil & Gas (1B2),CH4,mf,"[-104.06936450335319, 32.30781665359748, -104.06334824777045, 32.3129463798384]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:06:53.447912+00:00,v1,,,,,142.15197,51.96635267,2.271484375,0.356051348,358.8261255,6.774396892,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-I/GAO20240513t163124p0000-I_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-I/GAO20240513t163124p0000-I_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-I/GAO20240513t163124p0000-I_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t163124p0000-I/GAO20240513t163124p0000-I_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t162138p0000-A,32.14967087,-104.0486013,2024-05-13T16:21:38+00,Oil & Gas (1B2),CH4,mf,"[-104.05161206345068, 32.1456230835565, -104.04560645132149, 32.15075288159878]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:21.998243+00:00,v1,,,,,795.1917437,247.8730395,3.01171875,0.663455222,3.060328807,1.609514563,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-A/GAO20240513t162138p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-A/GAO20240513t162138p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-A/GAO20240513t162138p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-A/GAO20240513t162138p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t162138p0000-C,32.3392112,-104.0327038,2024-05-13T16:21:38+00,Oil & Gas (1B2),CH4,mf,"[-104.03476183812377, 32.335476160400155, -104.02869068378386, 32.34060572040338]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:24.627246+00:00,v1,,,,,1243.972635,222.9287056,2.903645833,0.276624532,349.0837525,3.319728353,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-C/GAO20240513t162138p0000-C_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-C/GAO20240513t162138p0000-C_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-C/GAO20240513t162138p0000-C_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-C/GAO20240513t162138p0000-C_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t162138p0000-D,32.29230808,-104.0288962,2024-05-13T16:21:38+00,Oil & Gas (1B2),CH4,mf,"[-104.03185388601575, 32.289222224671484, -104.02578580494277, 32.29435180673793]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:54:49.321999+00:00,v1,,,,,273.1931769,130.3792764,2.852213542,0.327839399,352.1208849,2.853641739,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-D/GAO20240513t162138p0000-D_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-D/GAO20240513t162138p0000-D_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-D/GAO20240513t162138p0000-D_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-D/GAO20240513t162138p0000-D_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t162138p0000-E,32.25286007,-104.0272492,2024-05-13T16:21:38+00,Oil & Gas (1B2),CH4,mf,"[-104.03009068682593, 32.25032875460352, -104.02402518381659, 32.2554583557837]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:24.748114+00:00,v1,,,,,,,2.977213542,0.43875475,355.5000645,1.340175254,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-E/GAO20240513t162138p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-E/GAO20240513t162138p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-E/GAO20240513t162138p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t162138p0000-E/GAO20240513t162138p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t161243p0000-A,32.06358592,-104.0174206,2024-05-13T16:12:43+00,Oil & Gas (1B2),CH4,mf,"[-104.02209563281299, 32.05983333942302, -104.01609563637437, 32.06496315770178]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:19.049822+00:00,v1,,,,,214.4495632,100.7651725,2.987304688,0.836113552,4.190158733,2.750853431,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-A/GAO20240513t161243p0000-A_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-A/GAO20240513t161243p0000-A_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-A/GAO20240513t161243p0000-A_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-A/GAO20240513t161243p0000-A_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t161243p0000-B,32.19622036,-104.0035583,2024-05-13T16:12:43+00,Oil & Gas (1B2),CH4,mf,"[-104.00862755848375, 32.18851032487891, -103.99836552835238, 32.19714967227756]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:19.173760+00:00,v1,,,,,858.1491857,237.6565359,3.026692708,0.527407243,359.1661721,0.333872249,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-B/GAO20240513t161243p0000-B_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-B/GAO20240513t161243p0000-B_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-B/GAO20240513t161243p0000-B_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-B/GAO20240513t161243p0000-B_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t161243p0000-E,32.20269705,-104.0124655,2024-05-13T16:12:43+00,Oil & Gas (1B2),CH4,mf,"[-104.01445284636884, 32.199329635035895, -104.00844376264921, 32.204459372426264]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:46:21.874353+00:00,v1,,,,,141.4259684,24.64375715,3.026692708,0.527407243,359.1661721,0.333872249,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-E/GAO20240513t161243p0000-E_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-E/GAO20240513t161243p0000-E_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-E/GAO20240513t161243p0000-E_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-E/GAO20240513t161243p0000-E_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t161243p0000-F,32.32509924,-104.0150845,2024-05-13T16:12:43+00,Oil & Gas (1B2),CH4,mf,"[-104.01758734079466, 32.322082890589435, -104.01157019790276, 32.32721256533542]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 23:06:06.937273+00:00,v1,,,,,157.0110237,50.42554154,2.853515625,0.294479611,350.6579012,3.331808435,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-F/GAO20240513t161243p0000-F_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-F/GAO20240513t161243p0000-F_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-F/GAO20240513t161243p0000-F_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-F/GAO20240513t161243p0000-F_l3a-vis-ch4-mf-v002_rgb.png
GAO20240513t161243p0000-G,32.29213141,-104.0286875,2024-05-13T16:12:43+00,Oil & Gas (1B2),CH4,mf,"[-104.03190841115563, 32.28908734132383, -104.0258404854845, 32.29417180567159]",GAO,production,2024-08-20 20:19:37.186828+00:00,2025-03-25 22:59:10.334302+00:00,v1,,,,,269.8983911,89.97461391,2.852213542,0.327839399,352.1208849,2.853641739,hrrr,Global Airborne Observatory,ASU GDCS,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-G/GAO20240513t161243p0000-G_l3a-vis-ch4-mf-v002_plume.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-G/GAO20240513t161243p0000-G_l3a-vis-ch4-mf-v002_plume.png,,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-G/GAO20240513t161243p0000-G_l3a-vis-ch4-mf-v002_rgb.tif,https://api.carbonmapper.org/api/v1/catalog/asset/l3a-vis-ch4-mf-v002/2024/05/13/GAO20240513t161243p0000-G/GAO20240513t161243p0000-G_l3a-vis-ch4-mf-v002_rgb.png
